subscription_id,customer_id,plan_id,start_date,end_date,subscription_status,cancellation_reason
S029375,C000160,1,2023-10-11,,Active,
S029376,C004760,2,2023-06-01,,Active,
S029377,C015036,2,2024-07-10,2025-07-10,Cancelled,Low Engagement
S029378,C049503,1,2024-07-05,,Active,
S029379,C037278,1,2024-08-10,,Active,
S029380,C031310,1,2025-06-01,,Active,
S029381,C038881,1,2025-06-09,2027-06-09,Cancelled,Switched to Competitor
S029382,C044596,1,2024-02-29,2024-03-29,Cancelled,Too Expensive
S029383,C026119,2,2025-05-04,2026-12-04,Cancelled,Not Enough Content
S029384,C023136,2,2023-07-14,,Active,
S029385,C035049,2,2023-02-24,,Active,
S029386,C025287,2,2024-04-10,2025-01-10,Cancelled,Technical Issues
S029387,C028954,2,2023-10-19,2024-09-19,Cancelled,Switched to Competitor
S029388,C037813,1,2023-10-25,,Active,
S029389,C030829,1,2023-01-12,,Active,
S029390,C001652,1,2025-12-10,,Active,
S029391,C033057,1,2025-07-19,,Active,
S029392,C035912,2,2025-12-04,2026-12-04,Cancelled,Switched to Competitor
S029393,C035058,2,2023-11-24,,Active,
S029394,C021298,2,2023-05-01,,Active,
S029395,C028960,2,2023-03-19,,Active,
S029396,C021905,1,2025-11-22,,Active,
S029397,C049720,2,2023-06-14,2025-06-14,Cancelled,Not Enough Content
S029398,C036046,3,2025-09-21,,Active,
S029399,C039827,1,2025-11-07,,Active,
S029400,C030201,2,2024-11-14,,Active,
S029401,C005833,2,2025-04-20,,Active,
S029402,C035833,3,2023-05-27,,Active,
S029403,C027481,2,2023-06-28,,Active,
S029404,C012371,2,2024-01-20,,Active,
S029405,C046156,2,2023-08-13,2025-05-13,Cancelled,Not Enough Content
S029406,C049485,3,2025-08-30,2027-05-30,Cancelled,Switched to Competitor
S029407,C005505,1,2025-02-07,,Active,
S029408,C027277,1,2025-06-16,,Active,
S029409,C044024,1,2024-01-06,,Active,
S029410,C041295,2,2023-08-24,2024-11-24,Cancelled,Switched to Competitor
S029411,C023923,1,2024-11-25,2025-07-25,Cancelled,Too Expensive
S029412,C036116,1,2023-12-03,,Active,
S029413,C034523,1,2024-10-21,,Active,
S029414,C047233,1,2025-04-12,2025-08-12,Cancelled,Switched to Competitor
S029415,C041132,1,2023-01-16,2023-11-16,Cancelled,Low Engagement
S029416,C044256,1,2023-11-28,2025-06-28,Cancelled,Switched to Competitor
S029417,C039487,1,2023-06-17,2023-11-17,Cancelled,Not Enough Content
S029418,C027375,2,2025-01-07,,Active,
S029419,C016699,2,2025-01-08,,Active,
S029420,C032663,1,2024-05-11,,Active,
S029421,C004987,1,2023-10-13,2025-08-13,Cancelled,Low Engagement
S029422,C017471,1,2024-01-10,,Active,
S029423,C024378,3,2024-07-11,,Active,
S029424,C034229,1,2024-01-11,,Active,
S029425,C043880,1,2024-06-16,,Active,
S029426,C023352,2,2023-12-19,,Active,
S029427,C023420,1,2024-12-09,,Active,
S029428,C027338,2,2025-06-20,2026-08-20,Cancelled,Switched to Competitor
S029429,C045831,2,2025-03-11,,Active,
S029430,C032443,2,2023-02-01,,Active,
S029431,C041817,2,2023-09-21,2024-11-21,Cancelled,Low Engagement
S029432,C037075,1,2024-05-03,,Active,
S029433,C020779,2,2023-07-24,2024-01-24,Cancelled,Technical Issues
S029434,C016961,2,2024-03-02,,Active,
S029435,C037325,3,2024-07-28,2024-12-28,Cancelled,Not Enough Content
S029436,C039663,2,2024-07-24,,Active,
S029437,C005534,2,2024-11-13,,Active,
S029438,C034650,2,2025-06-11,2027-04-11,Cancelled,Too Expensive
S029439,C019776,1,2025-10-05,,Active,
S029440,C030486,2,2024-04-20,,Active,
S029441,C017117,1,2024-06-10,,Active,
S029442,C012292,2,2023-01-18,,Active,
S029443,C036189,1,2024-05-02,,Active,
S029444,C001577,1,2025-05-21,,Active,
S029445,C047070,2,2025-08-30,2026-05-30,Cancelled,Technical Issues
S029446,C027767,2,2025-08-25,2026-12-25,Cancelled,Too Expensive
S029447,C007930,1,2024-04-18,2025-07-18,Cancelled,Too Expensive
S029448,C031757,1,2023-06-21,,Active,
S029449,C048293,2,2024-02-22,2025-04-22,Cancelled,Not Enough Content
S029450,C045660,2,2023-05-23,,Active,
S029451,C026985,2,2023-06-09,2023-07-09,Cancelled,Low Engagement
S029452,C030996,1,2025-10-22,,Active,
S029453,C048262,1,2023-05-30,2023-12-30,Cancelled,Too Expensive
S029454,C036879,2,2024-01-25,,Active,
S029455,C012044,2,2024-07-19,,Active,
S029456,C031723,1,2025-10-25,,Active,
S029457,C029990,1,2023-12-25,,Active,
S029458,C043213,1,2023-07-04,,Active,
S029459,C048999,2,2024-04-08,2025-10-08,Cancelled,Too Expensive
S029460,C015981,2,2023-01-05,,Active,
S029461,C010444,1,2023-10-15,,Active,
S029462,C033480,1,2023-02-18,2023-07-18,Cancelled,Switched to Competitor
S029463,C023040,3,2024-02-08,,Active,
S029464,C013414,2,2024-05-09,,Active,
S029465,C005186,2,2023-04-15,,Active,
S029466,C022781,2,2025-06-21,,Active,
S029467,C012939,2,2024-09-18,,Active,
S029468,C042319,1,2024-07-04,,Active,
S029469,C027956,1,2023-08-01,,Active,
S029470,C032553,2,2025-01-07,,Active,
S029471,C025146,3,2024-07-04,2026-05-04,Cancelled,Too Expensive
S029472,C002153,1,2024-10-02,,Active,
S029473,C023939,2,2024-05-11,2025-10-11,Cancelled,Not Enough Content
S029474,C004826,2,2023-07-24,,Active,
S029475,C010416,1,2023-06-01,,Active,
S029476,C008570,1,2024-06-12,,Active,
S029477,C042442,2,2025-11-01,2026-01-01,Cancelled,Switched to Competitor
S029478,C013203,3,2023-05-23,2024-09-23,Cancelled,Not Enough Content
S029479,C013499,2,2024-05-12,2024-08-12,Cancelled,Low Engagement
S029480,C039693,1,2023-10-20,,Active,
S029481,C002035,2,2024-07-23,,Active,
S029482,C043196,1,2024-01-04,,Active,
S029483,C030664,2,2024-01-24,,Active,
S029484,C043653,2,2025-05-11,,Active,
S029485,C047943,1,2024-11-18,,Active,
S029486,C031899,3,2024-08-10,,Active,
S029487,C022739,2,2025-03-04,2025-05-04,Cancelled,Low Engagement
S029488,C002654,1,2025-06-26,2025-08-26,Cancelled,Technical Issues
S029489,C040465,1,2024-08-23,,Active,
S029490,C031422,2,2025-09-20,,Active,
S029491,C036010,2,2023-07-08,,Active,
S029492,C013901,2,2025-04-06,,Active,
S029493,C039791,2,2024-03-26,,Active,
S029494,C002381,3,2025-07-26,,Active,
S029495,C046590,2,2025-08-04,,Active,
S029496,C038080,1,2025-03-28,2025-08-28,Cancelled,Low Engagement
S029497,C027476,2,2024-04-17,2025-01-17,Cancelled,Technical Issues
S029498,C024727,1,2024-08-06,,Active,
S029499,C009152,1,2024-12-02,,Active,
S029500,C047056,2,2024-09-10,2025-08-10,Cancelled,Not Enough Content
S029501,C007013,2,2025-06-12,,Active,
S029502,C045276,1,2024-02-27,,Active,
S029503,C029609,1,2023-09-09,,Active,
S029504,C016479,2,2024-09-14,,Active,
S029505,C008695,2,2025-01-03,,Active,
S029506,C034524,2,2025-08-09,,Active,
S029507,C032267,1,2023-04-26,,Active,
S029508,C034243,3,2024-07-29,2025-12-29,Cancelled,Switched to Competitor
S029509,C048280,1,2024-01-08,2025-12-08,Cancelled,Switched to Competitor
S029510,C002607,2,2025-04-18,2026-09-18,Cancelled,Switched to Competitor
S029511,C039221,2,2023-01-23,,Active,
S029512,C032471,1,2024-08-20,,Active,
S029513,C034409,1,2024-04-20,,Active,
S029514,C024657,3,2024-04-08,,Active,
S029515,C015871,2,2025-09-16,2027-07-16,Cancelled,Not Enough Content
S029516,C033806,2,2023-04-07,2024-06-07,Cancelled,Low Engagement
S029517,C043282,1,2025-02-02,2025-11-02,Cancelled,Low Engagement
S029518,C027099,1,2023-08-06,,Active,
S029519,C009105,3,2024-09-08,,Active,
S029520,C046601,2,2025-05-22,,Active,
S029521,C037906,3,2023-05-30,2023-09-30,Cancelled,Low Engagement
S029522,C044259,2,2025-01-21,2026-10-21,Cancelled,Not Enough Content
S029523,C046919,1,2025-07-06,,Active,
S029524,C001374,2,2023-05-24,2024-08-24,Cancelled,Not Enough Content
S029525,C020116,2,2024-07-09,2026-04-09,Cancelled,Low Engagement
S029526,C007357,2,2024-06-30,,Active,
S029527,C049060,1,2023-12-10,,Active,
S029528,C032072,1,2024-10-31,,Active,
S029529,C030800,2,2025-01-26,2026-08-26,Cancelled,Technical Issues
S029530,C011031,2,2025-05-04,,Active,
S029531,C021491,2,2023-10-06,,Active,
S029532,C027897,2,2024-10-03,,Active,
S029533,C015690,2,2023-02-02,,Active,
S029534,C018015,1,2025-05-17,2026-01-17,Cancelled,Not Enough Content
S029535,C038254,2,2024-01-27,2025-09-27,Cancelled,Low Engagement
S029536,C042713,1,2024-01-23,2025-09-23,Cancelled,Low Engagement
S029537,C039262,1,2024-01-11,,Active,
S029538,C030945,2,2024-03-16,,Active,
S029539,C010024,2,2023-11-06,,Active,
S029540,C038557,1,2024-03-12,,Active,
S029541,C024506,2,2024-06-28,2025-07-28,Cancelled,Low Engagement
S029542,C048316,3,2025-03-23,2026-11-23,Cancelled,Low Engagement
S029543,C007158,1,2024-10-11,,Active,
S029544,C038573,1,2025-08-13,,Active,
S029545,C009699,2,2025-05-08,,Active,
S029546,C006485,1,2024-09-10,2026-01-10,Cancelled,Not Enough Content
S029547,C028398,1,2024-02-08,,Active,
S029548,C034310,2,2024-10-16,,Active,
S029549,C032717,2,2023-07-30,,Active,
S029550,C014070,1,2025-01-23,2026-09-23,Cancelled,Too Expensive
S029551,C035842,1,2024-03-16,,Active,
S029552,C036073,1,2024-10-30,,Active,
S029553,C045592,1,2025-01-16,,Active,
S029554,C025346,2,2024-06-30,,Active,
S029555,C047754,2,2025-12-16,,Active,
S029556,C034098,3,2025-09-29,2026-05-29,Cancelled,Too Expensive
S029557,C049779,1,2025-09-03,2027-07-03,Cancelled,Technical Issues
S029558,C030695,2,2025-09-20,,Active,
S029559,C044771,2,2025-02-03,2026-11-03,Cancelled,Not Enough Content
S029560,C041439,1,2025-02-23,2025-10-23,Cancelled,Not Enough Content
S029561,C010215,3,2023-07-16,2025-03-16,Cancelled,Technical Issues
S029562,C004876,2,2023-10-15,,Active,
S029563,C033203,2,2023-08-29,,Active,
S029564,C010688,1,2025-10-25,2026-05-25,Cancelled,Not Enough Content
S029565,C048085,2,2025-05-11,,Active,
S029566,C015616,1,2025-03-29,,Active,
S029567,C030741,3,2023-02-19,2023-10-19,Cancelled,Low Engagement
S029568,C042269,2,2025-09-21,2027-02-21,Cancelled,Switched to Competitor
S029569,C017878,1,2024-09-13,2025-04-13,Cancelled,Technical Issues
S029570,C033610,2,2024-05-17,,Active,
S029571,C004974,1,2023-06-07,2025-06-07,Cancelled,Not Enough Content
S029572,C037988,2,2025-06-11,,Active,
S029573,C020159,1,2025-10-12,,Active,
S029574,C020006,2,2025-09-07,,Active,
S029575,C029194,3,2023-08-16,,Active,
S029576,C033746,2,2023-07-14,,Active,
S029577,C030767,1,2023-12-20,2024-07-20,Cancelled,Technical Issues
S029578,C037889,2,2025-02-06,,Active,
S029579,C018602,1,2024-04-14,2025-09-14,Cancelled,Too Expensive
S029580,C021817,3,2024-06-21,2025-09-21,Cancelled,Low Engagement
S029581,C020343,1,2023-04-19,2024-06-19,Cancelled,Too Expensive
S029582,C000415,2,2024-08-20,,Active,
S029583,C020151,1,2025-06-24,,Active,
S029584,C020337,1,2023-07-17,2025-01-17,Cancelled,Low Engagement
S029585,C019292,1,2024-09-13,2026-02-13,Cancelled,Not Enough Content
S029586,C039294,2,2024-03-30,2024-10-30,Cancelled,Low Engagement
S029587,C028253,2,2023-09-07,,Active,
S029588,C001456,1,2025-07-30,,Active,
S029589,C008805,1,2025-09-04,2027-03-04,Cancelled,Low Engagement
S029590,C037707,2,2025-03-02,,Active,
S029591,C008698,2,2024-04-24,,Active,
S029592,C028855,2,2023-10-03,,Active,
S029593,C032169,1,2023-03-05,2025-03-05,Cancelled,Low Engagement
S029594,C045456,2,2023-07-24,,Active,
S029595,C032324,1,2024-05-25,,Active,
S029596,C040458,3,2024-04-23,,Active,
S029597,C041186,3,2023-05-20,2024-06-20,Cancelled,Technical Issues
S029598,C049408,1,2025-03-30,2026-08-30,Cancelled,Low Engagement
S029599,C043010,2,2023-10-01,2025-05-01,Cancelled,Switched to Competitor
S029600,C021508,2,2024-05-24,,Active,
S029601,C017938,3,2025-01-15,2026-06-15,Cancelled,Technical Issues
S029602,C002061,3,2024-06-03,,Active,
S029603,C013910,3,2023-07-31,,Active,
S029604,C042739,1,2025-03-03,,Active,
S029605,C000154,1,2025-04-18,2025-09-18,Cancelled,Switched to Competitor
S029606,C040704,1,2024-08-25,,Active,
S029607,C024818,1,2023-10-20,2024-10-20,Cancelled,Low Engagement
S029608,C040835,2,2025-03-17,2026-08-17,Cancelled,Too Expensive
S029609,C015464,1,2023-04-18,,Active,
S029610,C002129,2,2025-03-25,2025-07-25,Cancelled,Technical Issues
S029611,C030291,2,2025-02-09,,Active,
S029612,C033926,1,2025-03-16,2026-06-16,Cancelled,Low Engagement
S029613,C049505,3,2024-08-19,2025-03-19,Cancelled,Technical Issues
S029614,C032297,1,2024-03-03,,Active,
S029615,C021135,2,2024-04-26,,Active,
S029616,C011751,1,2025-11-20,2027-05-20,Cancelled,Too Expensive
S029617,C010641,1,2024-09-26,,Active,
S029618,C037148,1,2023-10-04,,Active,
S029619,C044129,2,2023-05-19,,Active,
S029620,C045814,3,2023-12-13,,Active,
S029621,C020643,2,2025-11-02,,Active,
S029622,C039978,1,2025-11-25,2027-11-25,Cancelled,Not Enough Content
S029623,C032536,3,2024-10-01,,Active,
S029624,C014552,1,2024-03-14,2025-05-14,Cancelled,Too Expensive
S029625,C024383,2,2025-04-29,,Active,
S029626,C012977,2,2023-01-17,2024-07-17,Cancelled,Too Expensive
S029627,C022302,2,2024-01-17,,Active,
S029628,C038986,3,2025-04-20,,Active,
S029629,C014303,2,2025-12-30,,Active,
S029630,C030739,3,2024-06-08,,Active,
S029631,C033576,1,2023-12-14,,Active,
S029632,C027822,2,2023-05-23,2023-09-23,Cancelled,Low Engagement
S029633,C035392,2,2024-06-18,2025-07-18,Cancelled,Low Engagement
S029634,C031602,2,2023-01-30,,Active,
S029635,C027951,1,2025-06-03,,Active,
S029636,C033130,2,2023-09-09,,Active,
S029637,C014594,1,2023-04-10,,Active,
S029638,C030334,3,2025-01-24,,Active,
S029639,C019302,1,2025-01-05,,Active,
S029640,C025828,2,2024-11-09,2025-11-09,Cancelled,Low Engagement
S029641,C023761,2,2024-11-07,,Active,
S029642,C005656,3,2023-07-22,2024-01-22,Cancelled,Too Expensive
S029643,C048944,2,2025-05-08,,Active,
S029644,C016057,3,2023-04-15,,Active,
S029645,C002851,1,2024-12-03,2026-12-03,Cancelled,Not Enough Content
S029646,C037169,1,2023-10-03,,Active,
S029647,C023985,1,2023-02-06,,Active,
S029648,C016388,1,2025-12-31,,Active,
S029649,C029855,1,2024-09-17,,Active,
S029650,C002799,1,2023-08-22,,Active,
S029651,C040443,2,2024-01-27,,Active,
S029652,C019740,1,2025-04-26,,Active,
S029653,C024816,2,2025-11-25,,Active,
S029654,C027772,2,2024-10-26,,Active,
S029655,C021616,3,2023-03-10,2023-08-10,Cancelled,Switched to Competitor
S029656,C008277,2,2023-01-23,2023-09-23,Cancelled,Low Engagement
S029657,C045645,1,2025-03-06,,Active,
S029658,C022359,2,2025-09-18,2026-08-18,Cancelled,Not Enough Content
S029659,C010602,2,2024-01-21,,Active,
S029660,C003868,1,2024-05-17,,Active,
S029661,C041284,1,2024-09-13,,Active,
S029662,C021972,2,2024-06-29,2024-08-29,Cancelled,Switched to Competitor
S029663,C039137,3,2023-09-05,,Active,
S029664,C037428,3,2023-03-15,,Active,
S029665,C007071,2,2025-03-27,,Active,
S029666,C019975,3,2023-08-20,,Active,
S029667,C033490,3,2025-05-11,,Active,
S029668,C016533,2,2023-12-17,2025-04-17,Cancelled,Technical Issues
S029669,C031825,3,2024-08-26,2026-05-26,Cancelled,Technical Issues
S029670,C027624,2,2025-01-16,,Active,
S029671,C035703,2,2024-07-22,,Active,
S029672,C039451,2,2023-12-03,2025-08-03,Cancelled,Too Expensive
S029673,C032396,1,2025-07-10,,Active,
S029674,C044405,1,2024-03-15,,Active,
S029675,C027759,1,2024-05-17,,Active,
S029676,C031022,2,2023-11-21,,Active,
S029677,C046536,2,2023-04-18,,Active,
S029678,C044116,2,2025-07-29,2027-06-29,Cancelled,Not Enough Content
S029679,C033547,2,2024-08-19,2026-05-19,Cancelled,Technical Issues
S029680,C019861,2,2023-02-11,,Active,
S029681,C001125,1,2024-04-25,2025-12-25,Cancelled,Low Engagement
S029682,C043900,3,2024-10-16,2025-06-16,Cancelled,Too Expensive
S029683,C008131,1,2023-12-06,2025-04-06,Cancelled,Switched to Competitor
S029684,C000906,1,2023-08-04,2025-02-04,Cancelled,Switched to Competitor
S029685,C015901,2,2024-06-30,2025-10-30,Cancelled,Too Expensive
S029686,C026404,2,2025-03-09,2025-11-09,Cancelled,Too Expensive
S029687,C035094,1,2025-01-31,,Active,
S029688,C011725,2,2023-12-05,,Active,
S029689,C016036,1,2024-10-18,,Active,
S029690,C043338,2,2023-02-05,,Active,
S029691,C038517,2,2023-01-24,,Active,
S029692,C029138,2,2023-03-17,,Active,
S029693,C037466,2,2024-06-01,,Active,
S029694,C044182,1,2025-12-19,,Active,
S029695,C034074,1,2024-05-31,,Active,
S029696,C005578,2,2025-12-07,,Active,
S029697,C004696,1,2024-03-20,,Active,
S029698,C030875,2,2024-07-08,,Active,
S029699,C047468,2,2025-05-21,,Active,
S029700,C001473,2,2023-02-01,,Active,
S029701,C028968,2,2023-11-05,,Active,
S029702,C023239,2,2025-11-26,2027-11-26,Cancelled,Technical Issues
S029703,C049411,2,2023-06-13,,Active,
S029704,C049515,2,2023-09-13,2025-06-13,Cancelled,Switched to Competitor
S029705,C007469,3,2023-10-09,2024-10-09,Cancelled,Too Expensive
S029706,C023124,2,2025-06-19,2025-11-19,Cancelled,Low Engagement
S029707,C010222,1,2024-07-21,,Active,
S029708,C043488,2,2023-02-11,,Active,
S029709,C028757,1,2024-06-12,,Active,
S029710,C021270,1,2024-06-07,,Active,
S029711,C021050,1,2023-05-19,2023-09-19,Cancelled,Switched to Competitor
S029712,C015866,2,2025-10-19,,Active,
S029713,C021994,3,2024-09-17,2026-04-17,Cancelled,Too Expensive
S029714,C044378,2,2023-04-30,2024-12-30,Cancelled,Too Expensive
S029715,C003835,1,2023-12-15,,Active,
S029716,C032700,3,2025-08-02,,Active,
S029717,C040527,2,2024-08-06,2026-01-06,Cancelled,Low Engagement
S029718,C007195,2,2025-04-05,2025-05-05,Cancelled,Technical Issues
S029719,C033049,2,2023-05-31,2024-06-30,Cancelled,Switched to Competitor
S029720,C012008,1,2023-04-23,2024-09-23,Cancelled,Technical Issues
S029721,C014136,1,2023-09-07,,Active,
S029722,C019766,2,2023-01-17,,Active,
S029723,C034197,3,2024-06-26,,Active,
S029724,C033296,2,2024-09-10,,Active,
S029725,C045425,2,2024-04-11,,Active,
S029726,C031242,1,2023-11-12,,Active,
S029727,C026175,1,2023-07-17,,Active,
S029728,C047149,2,2024-11-23,,Active,
S029729,C048301,1,2024-08-06,,Active,
S029730,C031582,2,2023-03-06,,Active,
S029731,C033829,2,2025-05-16,2026-02-16,Cancelled,Too Expensive
S029732,C044562,3,2025-03-12,,Active,
S029733,C048676,1,2024-03-21,2025-11-21,Cancelled,Not Enough Content
S029734,C021051,1,2024-09-11,2025-10-11,Cancelled,Low Engagement
S029735,C025822,1,2023-01-27,,Active,
S029736,C008503,1,2025-10-17,2025-11-17,Cancelled,Not Enough Content
S029737,C047439,1,2023-02-17,,Active,
S029738,C017585,1,2024-03-23,2026-01-23,Cancelled,Not Enough Content
S029739,C014922,1,2024-10-12,,Active,
S029740,C042874,1,2023-08-01,,Active,
S029741,C007879,2,2023-05-09,2023-12-09,Cancelled,Low Engagement
S029742,C000454,1,2025-03-06,,Active,
S029743,C026061,2,2024-10-28,2025-05-28,Cancelled,Not Enough Content
S029744,C022040,1,2024-03-04,,Active,
S029745,C001443,1,2025-07-24,2026-05-24,Cancelled,Not Enough Content
S029746,C040079,1,2025-01-05,,Active,
S029747,C029601,2,2025-10-28,2026-04-28,Cancelled,Low Engagement
S029748,C028737,2,2025-08-25,,Active,
S029749,C000510,2,2024-06-30,,Active,
S029750,C048148,1,2023-04-29,,Active,
S029751,C003589,1,2024-09-05,,Active,
S029752,C016598,1,2025-05-18,2027-01-18,Cancelled,Technical Issues
S029753,C012296,1,2023-04-21,,Active,
S029754,C023684,2,2025-10-21,,Active,
S029755,C047448,2,2024-06-25,2026-02-25,Cancelled,Too Expensive
S029756,C015009,3,2025-08-11,,Active,
S029757,C035849,2,2024-03-23,2026-03-23,Cancelled,Technical Issues
S029758,C002883,1,2024-04-22,,Active,
S029759,C007563,1,2025-01-18,,Active,
S029760,C045155,1,2024-07-23,2025-07-23,Cancelled,Technical Issues
S029761,C025812,1,2023-09-27,,Active,
S029762,C005492,2,2023-07-19,,Active,
S029763,C049397,1,2024-11-10,,Active,
S029764,C043475,1,2025-07-31,,Active,
S029765,C033742,3,2023-04-19,,Active,
S029766,C009379,1,2023-04-04,,Active,
S029767,C033450,1,2025-03-22,,Active,
S029768,C031180,2,2023-10-27,,Active,
S029769,C039271,2,2025-09-21,2025-11-21,Cancelled,Not Enough Content
S029770,C020171,1,2024-08-02,,Active,
S029771,C006261,1,2025-02-16,2026-08-16,Cancelled,Not Enough Content
S029772,C039321,1,2024-11-12,2025-12-12,Cancelled,Not Enough Content
S029773,C019862,1,2023-12-16,2025-03-16,Cancelled,Low Engagement
S029774,C034918,2,2024-05-03,,Active,
S029775,C015429,1,2023-02-20,,Active,
S029776,C039738,3,2025-09-10,,Active,
S029777,C043471,2,2024-10-07,2025-03-07,Cancelled,Too Expensive
S029778,C037540,1,2025-03-18,2027-03-18,Cancelled,Not Enough Content
S029779,C033798,1,2024-09-23,,Active,
S029780,C025352,2,2023-11-05,,Active,
S029781,C017462,1,2024-01-10,,Active,
S029782,C019030,1,2023-01-25,,Active,
S029783,C008421,3,2024-04-08,2024-09-08,Cancelled,Low Engagement
S029784,C040116,3,2025-05-02,2026-07-02,Cancelled,Switched to Competitor
S029785,C010242,1,2025-03-04,,Active,
S029786,C002429,1,2024-05-20,2026-03-20,Cancelled,Technical Issues
S029787,C041311,3,2024-05-26,,Active,
S029788,C035632,1,2024-10-18,,Active,
S029789,C015475,2,2025-07-06,2027-04-06,Cancelled,Low Engagement
S029790,C000263,2,2024-07-23,,Active,
S029791,C031816,2,2024-02-16,2025-04-16,Cancelled,Not Enough Content
S029792,C020648,2,2023-12-24,,Active,
S029793,C032160,1,2024-11-08,,Active,
S029794,C001029,2,2023-07-08,,Active,
S029795,C033610,1,2024-05-11,,Active,
S029796,C039419,2,2024-01-25,,Active,
S029797,C020322,3,2025-05-06,,Active,
S029798,C013285,2,2024-11-16,,Active,
S029799,C012317,1,2024-02-23,,Active,
S029800,C005922,2,2025-08-17,,Active,
S029801,C044111,2,2024-04-05,2024-10-05,Cancelled,Technical Issues
